Id,Reaction,External ids,template,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r18_idh,Cit-->aKG+CO2in+NADH,(kegg:R00709f),98.92729742541403,198.2099868690094,199.19473730085218,199.99732537000526,197.99360282910254,198.01375287827872,197.9480083668361,199.13307399154542,199.81810062382323,197.8973308415663,197.8399978476903,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDE+F,no
r19_idh,aKG+CO2in+NADH-->Cit,(kegg:R00709r),64.80782471698892,164.0905141605845,146.55792406067457,163.79449791333403,170.16348829088196,164.3988473437649,164.17676295415293,146.55825281925394,163.80485977301245,170.17319617291267,164.40883032205087,free,1.0,1.0,0.0,200.0,ABCDE+F-->ABCDEF,no
r20_akgdh,aKG-->Suc+CO2in+ATP+NADH,(kegg:R01197),23.40634639066225,23.406346390662065,43.883996195991095,37.48889126423608,24.022396995895924,28.72199192108536,23.28179195282149,43.843652167931836,37.16325812003184,23.983793216111025,28.736476806336995,free,1.0,1.0,0.0,200.0,ABCDE-->BCDE+A,no
r21_sdh,Suc-->Fum+{0.6}NADH,(kegg:R02164f),115.63864802515924,198.280510591534,199.7677882777008,199.80576635421528,197.91353615296904,197.8356145900059,198.21244068013203,199.72919852459904,199.45960579499445,197.8734806503489,197.64833799717357,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r22_sdh,Fum+{0.6}NADH-->Suc,(kegg:R02164r),92.23230163449719,174.87416420087195,155.88379208170971,162.3168750899792,173.89113915707313,169.11362266892053,174.93064872731057,155.88554635666722,162.2963476749626,173.88968743423789,168.91186119083656,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r23_fh,Fum-->Mal,(kegg:R01082f),118.65964461351403,199.66367698704352,199.9047337406412,199.2613964163427,199.3863464534613,199.52134414455674,199.6110319020749,199.86463375515376,198.91581594668935,199.34780095130625,199.56831388540897,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r24_fh,Mal-->Fum,(kegg:R01082r),95.25329822285198,176.25733059638145,156.02073754465013,161.77250515210662,175.36394945756538,170.79935222347137,176.32923994925343,156.02098158722194,161.7525578266575,175.36400773519523,170.83183707907196,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r25_mdh,Mal-->Oxa+NADH,(kegg:R00343f),61.10503986099328,152.7936263484483,115.42697160994531,198.09104121073162,156.4619358828084,89.41787657400413,152.8530110475138,115.47215385798499,198.00429134018262,156.44917219282672,89.80203423141805,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r26_mdh,Oxa+NADH-->Mal,(kegg:R00343r),107.32291271233731,199.01149919979233,199.68692430072477,195.62612577816415,196.24857386339983,133.90421529327915,198.92136182810538,199.6900077652554,195.6812929463035,196.24185728755347,133.90846842304384,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r27_pc,Pyr+CO2in+ATP-->Oxa,(kegg:R00344),185.38163052090476,199.81532080304746,198.69356092200758,107.71344731277031,198.92201852867865,199.49298153818978,198.71959535119217,198.284899628118,107.65444692895426,198.81949758767593,198.41525952361363,free,1.0,1.0,0.0,200.0,ABC+D-->ABCD,no
r28_mae,Mal-->Pyr+CO2in+NADPH,(kegg:R00216),97.78986236253786,100.36628132205306,97.67484119195151,19.31999724129844,101.28834482064465,80.22692963584751,100.07901780703112,97.5953757450444,19.27818229356706,101.2622593532256,79.6971515862313,free,1.0,1.0,0.0,200.0,ABCD-->ABC+D,no
r29_g6pdh,G6P-->m6PG+NADPH,(kegg:R00835),0.735015261865021,0.7350152618650221,2.2029259998985613,3.2049628359005222,17.68609133736517,17.41863289956057,0.04854695491667739,1.9190233135107213,3.274245252604888,17.646276731543306,16.67990631326913,free,1.0,1.0,0.0,50.0,ABCDEF-->ABCDEF,no
r30_pgd,m6PG-->Ru5P+CO2in+NADPH,(kegg:R01528),0.7350152618650201,0.7350152618650209,2.2029259998985617,3.204962835900521,17.68609133736517,17.41863289956057,0.04854695491667614,1.919023313510722,3.274245252604887,17.646276731543306,16.67990631326913,free,1.0,1.0,0.0,50.0,ABCDEF-->BCDEF+A,no
r31_ri,Ru5P-->R5P,(kegg:R01056f),39.67390823277655,49.92625057141857,49.38614571288644,48.46424796002438,49.31130731780541,49.9716640921459,49.77205546143479,49.32809288908402,48.47929704349653,49.31426355916706,49.676544768043065,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r32_ri,R5P-->Ru5P,(kegg:R01056r),39.4228526486877,49.675194987329725,48.77160312877658,49.10737696317376,44.66688828911719,40.212510349787536,49.73031494113876,48.773362158740404,49.07383078578693,44.672811546368365,40.196819756138815,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r33_rbe,Ru5P-->Xu5P,(kegg:R01529f),4.517528035213345,49.85369598125208,49.53228433782959,49.451161827719936,49.888864729026096,49.82714814417784,49.29580603862389,49.3100803085646,49.457829176920804,49.85390277368168,49.410279806280144,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r34_rbe,Xu5P-->Ru5P,(kegg:R01529r),4.033568357437172,49.36973630347591,47.943900922040875,45.60306998867005,36.84719242034915,42.16766898697564,49.28899960400325,47.945787725397494,45.58905018202553,36.849078054937074,42.21009850491528,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r35_tkt,R5P+Xu5P-->S7P+GAP,(kegg:R01641f),12.164392151049098,49.900498870690704,49.65274197521812,49.231420615646314,49.19730074379384,49.982579102118805,49.65777804550504,49.54129683066692,49.28528255109085,49.1730977239337,49.81314903445869,free,1.0,1.0,0.0,50.0,ABCDE+FGHIJ-->FGABCDE+HIJ,no
r36_tkt,GAP+S7P-->Xu5P+R5P,(kegg:R01641r),11.92241231216101,49.65851903180262,48.85855026732376,47.30737469612137,42.676464589455364,46.152839523517706,49.65437482819472,48.859150539083366,47.35089305364321,42.67068536456139,46.21305838377625,free,1.0,1.0,0.0,50.0,HIJ+FGABCDE-->FGHIJ+ABCDE,no
r37_tal,GAP+S7P-->F6P+E4P,(kegg:R08575f),23.804196400781723,49.899645602087354,49.4699365985457,49.85152930898571,49.92197861997968,49.88617631182379,49.839991058038876,49.35571423732193,49.86120692785392,49.90492439147823,49.6912730237874,free,1.0,1.0,0.0,50.0,ABC+DEFGHIJ-->DEFABC+GHIJ,no
r38_tal,E4P+F6P-->S7P+GAP,(kegg:R08575r),23.56221656189364,49.65766576319927,48.675744890651345,47.92748338946077,43.401142465641215,46.05643673322269,49.836587840728555,48.673567945738384,47.92681743040629,43.40251203210593,46.09118237310497,free,1.0,1.0,0.0,50.0,GHIJ+DEFABC-->DEFGHIJ+ABC,no
r39_tkt,E4P+Xu5P-->F6P+GAP,(kegg:R01067f),20.515744738397952,49.54066435251911,49.91635590639303,49.90910661219255,49.88285066236267,49.46307806418995,49.382526117756576,49.80654441552971,49.944866148122934,49.8676603202429,49.4240643485181,free,1.0,1.0,0.0,50.0,ABCD+EFGHI-->EFABCD+GHI,no
r40_tkt,GAP+F6P-->Xu5P+E4P,(kegg:R01067r),20.273764899509867,49.298684513631024,49.12216419849867,47.98506069266761,43.3620145080242,45.63333848558885,49.379122900446255,49.12439812394616,48.0104766506753,43.3652479608706,45.82397369783567,free,1.0,1.0,0.0,50.0,GHI+EFABCD-->EFGHI+ABCD,no
r41_ldh,Pyr+NADH-->Lac,(kegg:R00703f),179.28046170504126,199.67138714913216,196.6999472072659,193.22621176905147,198.7029100787573,198.92035556216544,199.99999991252312,196.7401107478392,193.35333844083422,198.94838977649965,199.9999998623215,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r42_Lac_ex,Lac-->LacEx,(kegg:Lac_ex),4.511181368067149,0.11635765611613895,0.001327872327345787,0.02864669987008517,0.09341241691276993,0.0986933288171313,1.5911200145440613e-08,7.30658427170256e-08,1.556954264648292e-06,3.299275877098259e-08,6.15239168079064e-08,fitting,1.0,1.0,0.0,5.0,nd,no
r46_SubsGln,SubsGln-->Gln,(kegg:SubsGln),2.0856617046862747,0.36196731534177573,0.0049837190286754485,1.2906163193379592,0.5976867653762288,0.16483007760461854,0.429114556344131,3.002793411255311e-06,1.150017402221417,0.6421127836240961,0.1982827382871828,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r47_gls,Gln-->Glu,(kegg:R00256),47.12300089678564,94.31115367117923,93.90475400672709,99.68873619681351,96.5124811278071,81.03042872696739,94.382020050416,93.91245340822381,99.57272631049834,96.55806026175863,81.00839808949878,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r49_gludh,Glu-->aKG+NADPH,(kegg:R00243f),88.27914040268456,0.0435556793926164,2.353749630796468,99.11226740714913,4.050560123728539,0.10086660631908817,0.3307825354392584,2.374583912793055,98.98537460459042,4.117416954032063,0.504017956812949,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r50_gludh,aKG+NADPH-->Glu,(kegg:R00243r),98.9922667204474,10.756681997155464,11.10656667498299,97.82620359958429,7.8582776660532065,4.993780219747535,10.820235995300955,11.10575291715269,97.83535733536935,7.857758406574638,5.198708676115375,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r51_glul,Glu-->Gln,(kegg:R00253)),51.20291207814581,99.07922059673399,97.59369790492289,98.40089811570817,97.55762562901957,82.4275026502702,99.0219276506418,97.59416914021617,98.42270898245866,97.55373387850894,82.35536456949757,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r54_asp,Oxacyt-->Asp,(kegg:R00355),6.907386460966879,0.9786084736692162,0.5771020770781448,0.8008997382048371,0.22640642126901334,0.752703801773265,0.21847769178724796,0.21815593146862966,0.6253557424687397,0.21815608889769145,0.2181564776013758,free,1.0,1.0,0.0,10.0,ABCD-->ABCD,no
r55_Asp_ex,Asp-->AspEx,(kegg:Asp_ex),3.83901813261338,0.7460065676671706,0.3589093960523613,0.16395873649207893,0.008144323388217245,0.41504640280844995,2.002353024721515e-06,1.839806884618156e-08,9.901606290441123e-08,2.0773123843298436e-07,1.8677068425176913e-07,fitting,0.79,1.0,0.0,10.0,nd,no
r58_gpt_m,Pyr-->Ala,(kegg:R00258),8.519049118389713,0.022251479412155106,0.4400734105397959,0.022806731340884845,0.03082763394669996,0.13554211489392998,1.361226537710536e-06,1.131835962249795,1.8788614841724893e-07,7.666662895644549e-07,4.169481329086011e-07,free,1.0,1.0,0.0,10.0,ABC-->ABC,no
r59_Ala_ex,Ala-->AlaEx,(kegg:Ala_ex),5.441300474214163,0.9982692183598161,0.6046651825564027,1.0288054106615183,0.9848727067134746,0.30572636260467334,0.9414445953499921,1.2970194565298954,1.0418391726807075,0.9341047656344301,0.24528130170683937,fitting,1.0,1.0,0.0,10.0,nd,no
r82_acl,Cit-->AcCOAcyt+Oxacyt,(kegg:R00352),41.35670666243475,41.4228275377251,35.80815138219772,12.677902503718574,62.33574447621044,43.94742401659259,40.804370242705865,35.50075992436908,12.656059517409426,62.33671967988839,43.36896497391839,free,1.0,1.0,0.0,100.0,FEDBAC-->AB+CDEF,no
r84_G6P_BIO,G6P-->G6PBiomass,(kegg:BiomassG6P),0.4311480903126448,6.063446549904393,0.32941117807956743,6.890130194780333,1.3703965427091696,6.286083769178532,5.882993304348429,0.20336630035424008,6.860460951108074,1.3705483329572452,5.511906523196288,free,1.0,1.0,0.0,100.0,nd,no
r85_R5P_BIO,R5P-->R5PBiomass,(kegg:BiomassR5P),4.516793092846885,2.020304056608199,2.005398208796173,2.0035268909279775,2.0046421038809132,5.937152372320682,2.0016916138306002,2.0371818231843117,2.0178340875446583,2.000004324549527,5.986170570059428,free,1.0,1.0,2.0,10.0,nd,no
r86_DHAP_BIO,DHAP-->DHAPBiomass,(kegg:BiomassDHAP),1.3860402533317684,0.04272526144302091,0.9549257459331031,0.05865238350364166,0.053110087532473926,0.3534188743344586,0.08667958099908635,1.1456835773194847,5.6160303074648255e-09,0.06307953764564544,0.9353641790668092,free,2.5,1.0,0.0,5.0,nd,no
r87_Ser_BIO,Ser-->SerBiomass,(kegg:BiomassSer),0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,fixed,0.273207051,1.0,0.0,10.0,nd,no
r89_Ala_BIO,Ala-->AlaBiomass,(kegg:BiomassAla),0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,0.273207051,fixed,0.273207051,1.0,0.0,10.0,nd,no
r90_Asp_BIO,Asp-->AspBiomass,(kegg:BiomassAsp),0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,0.21815583,fixed,0.21815583,1.0,0.0,10.0,nd,no
r92_Glu_BIO,Glu-->GluBiomass,(kegg:BiomassGlu),6.633215136402679,5.945059392208078,5.0638731459907245,0.0017742735404919809,2.7625730411122005,3.4958396901256297,5.849545859635894,5.04945327236728,5.881860334284697e-08,2.744667835792259,3.347724239303636,fitting,1.0,1.0,0.0,10.0,nd,no
r93_Gln_BIO,Gln-->GlnBiomass,(kegg:BiomassGln),6.165572886046443,5.130034240896546,3.6939276172244724,0.0027782382326189633,1.6428312665886955,1.5619040009074356,5.069022156569933,3.6817187347857674,7.418173959464164e-08,1.6377864003744123,1.545249218285973,fitting,1.0,1.0,0.0,10.0,nd,no
r100_CO2_in,CO2in-->CO2Ex,(kegg:CO2_ex),862.5460865271971,23.58478032379559,30.176098592097425,1.1008790379010946,40.385827716026625,22.06354727130166,22.408159895915404,29.737678747350344,0.4178378223927979,40.156248529518145,20.801411740602802,free,0.0,1.0,0.0,1000.0,A-->A,no
r101_CO2_ex,SubsCO2-->CO2in,(kegg:SubsCO2),830.2332171082612,0.016402125616089683,0.33761884839288775,1.0299081910411878,0.036557071448363454,0.038302028101047034,0.004550435120277504,0.3318323654773187,0.990309756156467,0.024854130291885962,0.046759954572749646,free,0.0,1.0,0.0,1000.0,A-->A,no
r103_FA_ex,AcCOAcyt+{2}NADPH-->FAEx,(kegg:FA_ex),38.50649416408111,41.40838146172304,35.808114531171896,12.259117332005745,62.33563820832961,43.82792244762773,40.80405038327163,35.50075984129847,12.248859703956677,62.33671962872191,43.36896451308765,free,1.0,1.0,0.0,100.0,nd,no
r104_MAL_ex,Mal-->Malcyt,(kegg:MAL_cyt),16.335904813679235,68.9889800430858,99.99098039157067,96.04988505655538,61.55193003181859,92.94635964436851,68.95981700248464,99.98759004676845,95.91849984016523,61.54565389981718,92.96048152388082,free,1.0,1.0,0.0,100.0,ABCD-->ABCD,no
r105_MAL_ex,Malcyt-->Mal,(kegg:MAL_cyt),44.50154793421109,99.7310421231328,69.52187269675166,80.34590646618526,99.03123987597591,99.96495863985565,99.68869207610271,69.52145971661065,80.3564224075796,99.03143494220504,99.81472211214933,free,1.0,1.0,0.0,100.0,ABCD-->ABCD,no
r106_mdh_cyt,Malcyt-->Oxacyt+NADH,(kegg:OXA_cyt),23.391297587196192,69.13621663781377,99.52219598392927,97.60926435650498,61.45018104294318,88.82191708567154,69.16839470684113,99.52106854762505,97.45578260612515,61.45067990952133,89.03264595245011,free,1.0,1.0,0.0,100.0,ABCD-->ABCD,no
r107_mdh_cyt,Oxacyt+NADH-->Malcyt,(kegg:OXA_cyt),51.556940707728046,99.87827871786077,69.05308828911025,81.90528576613485,98.9294908871005,95.84051608115868,99.8972697804592,69.05493821746725,81.89370517353953,98.93646095190918,95.88688654071862,free,1.0,1.0,0.0,100.0,ABCD-->ABCD,no
r108_ATPx,ATP-->ATPex,(kegg:ATP),1.4086117987354783,3.2037101165755075,0.5208325893265737,15.610820484281078,2.1761336326956098,1.6881153264337172,0.40327505902621397,0.0003962495538303301,11.961728910903219,0.8545809621149942,0.0020516312358722644,fitting,1.0,1.0,0.0,2000.0,nd,no
r109_OXPHOS,NADH-->{2.3}ATP,(kegg:NADH),140.92636018531925,140.65673233254196,147.18685055671986,145.59182688644427,137.94886310808397,159.47986126361155,139.0584575995511,146.82698370846077,144.1447031471729,137.35848807210056,158.03000114655805,free,0.0,1.0,0.0,1000.0,nd,no
r110_NADPHx,NADPH-->NADPHex,(kegg:NADPH),11.533778240342901,8.306422604574188,21.71164708521833,2.4977520566528164,8.181533536391077,22.515436926284746,8.078557490459522,21.700733685109277,2.478970660084528,8.141032106325817,21.624344467291813,fitting,1.0,1.0,0.0,300.0,nd,no
r111_SubsGlc,SubsGlc-->Glc,(kegg:SubsGlc),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,fixed,100.0,1.0,0.0,1000.0,ABCDEF-->ABCDEF,no
r112_g6pc,G6P-->Glc,(kegg:R00303),206.167582835988,206.167582835988,224.68023049994602,233.93950934381934,212.26442048024023,218.2637930670739,206.21331649356523,224.67785939579827,233.95798078969023,212.27686547517467,218.1273053440003,free,1.0,1.0,0.0,1000.0,ABCDEF-->ABCDEF,no
r113_Glc_ex,Glc-->GlcEx,(kegg:Glc_Ex),111.82237878802518,106.19008032843342,125.0895269382548,133.94656664192055,112.32370115784074,118.60509438538611,106.28403228482642,125.0938793716833,133.9579828454365,112.32094216263401,118.83340329830614,free,2.5,1.0,5.0,200.0,ABCDEF-->ABCDEF,no
r114_phgdh,m3PG-->Ser+NADH,(kegg:R01513),9.764012455079401,9.764012455079401,2.182594136681054,2.5635649410944907,0.6163419098385976,9.292928135571849,10.224598013598024,2.2560040009951976,2.5241256409597597,0.5838279713526884,9.691225421848088,fitting,1.0,1.0,0.0,100.0,ABC-->ABC,no
r115_SubsR5P,SubsR5P-->R5P,(kegg:SubsR5P),4.507717347646131,2.011228311407445,2.185047332580696,4.570701813602303,3.8810592295311706,0.0077382085634275875,1.9633543108448952,2.164597384424267,4.546757327282696,3.8609646711231416,0.10653620883761858,fitting,1.0,1.0,0.0,5.0,ABCDE-->ABCDE,no
r116_SubsSer,SubsSer-->Ser,(kegg:SubsSer),17.032366089227523,14.667828189934234,0.3291524696590784,6.153346399052857,1.6573531306100175,17.765537740582175,13.653898602343325,0.24555829920121397,6.086083708167472,1.6956184137596715,17.092617565474086,free,1.0,1.0,0.0,20.0,ABC-->ABC,no
r117_SubsLac,SubsLac-->Lac,(kegg:SubsLac),75.63688470697308,71.24206099502216,69.69113787240093,63.83620932484444,86.3093614403764,97.78130987761155,70.10977259317741,69.65007681542511,63.707848222698054,85.9702905663164,95.98911504407857,fitting,1.0,1.0,0.0,100.0,ABC-->ABC,no
r118_ldh,Lac-->Pyr+NADH,(kegg:R00703r),250.4061650439472,270.7970904880382,266.38975720733947,257.03377439402584,284.91885910222095,296.60297211095985,270.10977248978935,266.39018749019846,257.061185106578,284.9186803098233,295.98911484487616,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r119_SubsAcCOAmit,SubsAcCOAmit-->AcCOAmit,(kegg:SubsAcCOAmit),13.832376154508887,10.785716927928098,56.31150058468197,37.312990598865845,21.721517533300432,16.026562760723237,10.633012970854198,56.31770748544785,37.31625189004413,21.72642633117333,16.174923421390904,free,1.0,1.0,0.0,100.0,AB-->AB,no
r120_SubsGly,SubsGly-->DHAP+{0.6}NADH,(kegg:SubsGly),17.099972220419854,15.756657228531063,16.467697289622617,19.887971617216543,14.925960111510033,17.954836240595746,15.660878889871642,16.47348648782632,19.82098956852715,14.92297254237008,17.663087014563605,free,1.1,1.0,0.0,20.0,ABC-->ABC,no
r121_pck1,Oxacyt-->PEP,(kegg: R00431cyto),6.2836770809360205,9.702156984008887,65.7001569999386,27.580981355883864,24.63002821078411,36.17612121933219,9.857017477300547,65.74873432305824,27.592781207526304,24.63278254860284,36.29656790804851,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r122_pck2,Oxa-->PEP,(kegg:R00431mito),63.68757829870109,78.05514770555344,25.98864360885279,61.29763278494803,68.96952153365623,77.4443132678084,78.07562891521157,25.991464624187124,61.30814495461325,68.96595814440721,77.50869283243009,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r123_aat,AcCOAcyt+Asp-->AcAsp,(kegg:R00487),2.850212498353498,0.014446076002045248,3.685102578182111e-05,0.41878517171276,0.00010626788079376998,0.11950156896481556,0.00031985943422336405,8.307056527467105e-08,0.40719981345267914,5.1166452354217315e-08,4.608306864216152e-07,fitting,1.0,1.0,0.0,5.0,AB+CDEF-->ABCDEF,no
r124_AcAspEx,AcAsp-->AcAspEx,(kegg:AcAspEx),2.850212498353498,0.014446076002045248,3.685102578182111e-05,0.41878517171276,0.00010626788079376998,0.11950156896481556,0.00031985943422336405,8.307056527467105e-08,0.40719981345267914,5.1166452354217315e-08,4.608306864216152e-07,fitting,1.0,1.0,0.0,5.0,nd,no
r125_SubsAla,SubsAla-->Ala,(kegg:SubsAla,6.1472142620384265,1.252723020050697,8.355498123086292,1.3306562946633218,1.4197973795242804,0.45487722979649065,1.2146510466831035,8.349000666682224,1.3151509003426665,1.4111151320431645,0.5702753113828389,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r126_alt,Ala-->Pyr,(kegg:R00258r),8.951755855213975,0.0034982301030306775,7.917699300069655,0.05145056434269471,0.19254525575750128,0.011485931085754615,7.615596436605582e-07,7.91061012140213,0.0001048645481117526,0.20380408207503428,0.051787375624136274,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r127_sal,Ser-->Pyr,(kegg:R00220),26.523171493306926,24.158633594013633,2.2385395553401306,8.443704289147341,2.000487989448618,26.785258825154024,23.605289564941348,2.2283552491964143,8.337002298127235,2.0062393341123634,26.510635936322167,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r128_fbp,FBP-->F6P,(kegg:R00762),21.006847598523432,16.31166578748628,27.628346277366887,58.27395860966631,21.020940664234843,37.92470183160506,16.301044915699105,27.624602938892313,58.29573005355317,21.01900984429157,37.78882403364572,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
